textWord,textColor,corrAns,congruency,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,thisRow.t,notes,trial.started,word.started,key_resp.started,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
blue,blue,right,congruent,6,2,20,2,0,0,0,0,65.93247383400012,,65.91776307300461,66.43012217200157,66.43012217200157,66.71500583500165,left,0.28443673199944897,None,704612,001,2023-11-30_20h09.45.701,stroopeffect_solo,2023.2.2,56.87178476954697,2023-11-30 20h09.58.298428 +0530,
blue,blue,right,congruent,6,2,20,2,1,0,1,0,66.73007630700158,,66.71671791700646,67.22999006700411,67.22999006700411,67.43331359400327,down,0.20279919199674623,None,704612,001,2023-11-30_20h09.45.701,stroopeffect_solo,2023.2.2,56.87178476954697,2023-11-30 20h09.58.298428 +0530,
blue,blue,right,congruent,6,2,20,2,2,0,2,0,67.44720354400488,,67.43441268300376,67.9466784010001,67.9466784010001,67.9999321130017,down,0.05278585799533175,None,704612,001,2023-11-30_20h09.45.701,stroopeffect_solo,2023.2.2,56.87178476954697,2023-11-30 20h09.58.298428 +0530,
blue,blue,right,congruent,6,2,20,2,3,0,3,0,68.01406494600087,,68.00100981700234,68.51354845400056,68.51354845400056,68.5492213960024,down,0.03523446899635019,None,704612,001,2023-11-30_20h09.45.701,stroopeffect_solo,2023.2.2,56.87178476954697,2023-11-30 20h09.58.298428 +0530,
blue,blue,right,congruent,6,2,20,2,4,0,4,0,68.56354142400232,,68.55032007600676,69.06326788000297,69.06326788000297,69.09840250100387,down,0.034685498001636006,None,704612,001,2023-11-30_20h09.45.701,stroopeffect_solo,2023.2.2,56.87178476954697,2023-11-30 20h09.58.298428 +0530,
blue,blue,right,congruent,6,2,20,2,,,,,,,,,,,,,,704612,001,2023-11-30_20h09.45.701,stroopeffect_solo,2023.2.2,56.87178476954697,2023-11-30 20h09.58.298428 +0530,
blue,blue,right,congruent,7,0,21,2,0,0,0,0,69.11392414800503,,69.1009052760055,69.61406549000094,69.61406549000094,69.9152966410038,left,0.30078571600461146,None,704612,001,2023-11-30_20h09.45.701,stroopeffect_solo,2023.2.2,56.87178476954697,2023-11-30 20h09.58.298428 +0530,
blue,blue,right,congruent,7,0,21,2,1,0,1,0,69.93008172500413,,69.91680189400358,70.43006860199966,70.43006860199966,70.4666266090062,right,0.03608361700025853,None,704612,001,2023-11-30_20h09.45.701,stroopeffect_solo,2023.2.2,56.87178476954697,2023-11-30 20h09.58.298428 +0530,
blue,blue,right,congruent,7,0,21,2,2,0,2,0,70.4806064390068,,70.46771194500616,70.97994556000049,70.97994556000049,71.01640160000534,left,0.035926648997701705,None,704612,001,2023-11-30_20h09.45.701,stroopeffect_solo,2023.2.2,56.87178476954697,2023-11-30 20h09.58.298428 +0530,
blue,blue,right,congruent,7,0,21,2,3,0,3,0,71.03061508100654,,71.01748200500151,71.52992093500507,71.52992093500507,71.55006066799979,right,0.019615750999946613,None,704612,001,2023-11-30_20h09.45.701,stroopeffect_solo,2023.2.2,56.87178476954697,2023-11-30 20h09.58.298428 +0530,
blue,blue,right,congruent,7,0,21,2,4,0,4,0,71.56381156000134,,71.55109524600266,72.06326251100108,72.06326251100108,72.11567962700065,left,0.05203787399659632,None,704612,001,2023-11-30_20h09.45.701,stroopeffect_solo,2023.2.2,56.87178476954697,2023-11-30 20h09.58.298428 +0530,
blue,blue,right,congruent,7,0,21,2,,,,,,,,,,,,,,704612,001,2023-11-30_20h09.45.701,stroopeffect_solo,2023.2.2,56.87178476954697,2023-11-30 20h09.58.298428 +0530,
red,red,left,congruent,7,1,22,0,0,0,0,0,72.13309286200092,,72.11749049700302,72.6309415640062,72.6309415640062,72.74965361700015,right,0.11818654499802506,None,704612,001,2023-11-30_20h09.45.701,stroopeffect_solo,2023.2.2,56.87178476954697,2023-11-30 20h09.58.298428 +0530,
red,red,left,congruent,7,1,22,0,1,0,1,0,72.76368662000459,,72.75088168799994,73.26323042900185,73.26323042900185,73.33317885900033,left,0.0695943110040389,None,704612,001,2023-11-30_20h09.45.701,stroopeffect_solo,2023.2.2,56.87178476954697,2023-11-30 20h09.58.298428 +0530,
red,red,left,congruent,7,1,22,0,2,0,2,0,73.346838260004,,73.33395675900101,73.84654842900636,73.84654842900636,73.88109222700587,right,0.03409702600038145,None,704612,001,2023-11-30_20h09.45.701,stroopeffect_solo,2023.2.2,56.87178476954697,2023-11-30 20h09.58.298428 +0530,
red,red,left,congruent,7,1,22,0,3,0,3,0,73.89655017600307,,73.88218759400479,74.39652041800582,74.39652041800582,74.49943914500182,left,0.10251447100017685,None,704612,001,2023-11-30_20h09.45.701,stroopeffect_solo,2023.2.2,56.87178476954697,2023-11-30 20h09.58.298428 +0530,
red,red,left,congruent,7,1,22,0,4,0,4,0,74.51317254600144,,74.50021755900525,75.01318324500608,75.01318324500608,75.04847308400349,right,0.034841837994463276,None,704612,001,2023-11-30_20h09.45.701,stroopeffect_solo,2023.2.2,56.87178476954697,2023-11-30 20h09.58.298428 +0530,
red,red,left,congruent,7,1,22,0,,,,,,,,,,,,,,704612,001,2023-11-30_20h09.45.701,stroopeffect_solo,2023.2.2,56.87178476954697,2023-11-30 20h09.58.298428 +0530,
green,green,down,incongruent,7,2,23,1,0,0,0,0,75.06551578400104,,75.05097514000227,75.56323410500045,75.56323410500045,75.63180277100037,left,0.06822932600334752,None,704612,001,2023-11-30_20h09.45.701,stroopeffect_solo,2023.2.2,56.87178476954697,2023-11-30 20h09.58.298428 +0530,
green,green,down,incongruent,7,2,23,1,1,0,1,0,75.64657541400084,,75.63288006500079,76.14670702500007,76.14670702500007,76.43212372400012,down,0.2849715990014374,None,704612,001,2023-11-30_20h09.45.701,stroopeffect_solo,2023.2.2,56.87178476954697,2023-11-30 20h09.58.298428 +0530,
green,green,down,incongruent,7,2,23,1,2,0,2,0,76.44682083400403,,76.43309758900432,76.94663825600583,76.94663825600583,77.09910892400512,down,0.15213006100384519,None,704612,001,2023-11-30_20h09.45.701,stroopeffect_solo,2023.2.2,56.87178476954697,2023-11-30 20h09.58.298428 +0530,
green,green,down,incongruent,7,2,23,1,3,0,3,0,77.11333389000356,,77.09988381100266,77.61387888900208,77.61387888900208,77.98325922900403,left,0.36902994100091746,None,704612,001,2023-11-30_20h09.45.701,stroopeffect_solo,2023.2.2,56.87178476954697,2023-11-30 20h09.58.298428 +0530,
green,green,down,incongruent,7,2,23,1,4,0,4,0,77.99747888400452,,77.98405650300265,78.49707691400545,78.49707691400545,78.55090033500164,right,0.053312381998694036,None,704612,001,2023-11-30_20h09.45.701,stroopeffect_solo,2023.2.2,56.87178476954697,2023-11-30 20h09.58.298428 +0530,
green,green,down,incongruent,7,2,23,1,,,,,,,,,,,,,,704612,001,2023-11-30_20h09.45.701,stroopeffect_solo,2023.2.2,56.87178476954697,2023-11-30 20h09.58.298428 +0530,
red,red,left,congruent,8,0,24,0,0,0,0,0,78.56793144200492,,78.5534642890052,79.06374761100597,79.06374761100597,79.13324066000496,left,0.06913430599524872,None,704612,001,2023-11-30_20h09.45.701,stroopeffect_solo,2023.2.2,56.87178476954697,2023-11-30 20h09.58.298428 +0530,
red,red,left,congruent,8,0,24,0,1,0,1,0,79.1475310990063,,79.13424764600495,79.64715940700262,79.64715940700262,79.78223873900424,right,0.13463699499698123,None,704612,001,2023-11-30_20h09.45.701,stroopeffect_solo,2023.2.2,56.87178476954697,2023-11-30 20h09.58.298428 +0530,
red,red,left,congruent,8,0,24,0,2,0,2,0,79.79679067600227,,79.78322494200256,80.29708679200121,80.29708679200121,80.35074081000494,left,0.05320977200608468,None,704612,001,2023-11-30_20h09.45.701,stroopeffect_solo,2023.2.2,56.87178476954697,2023-11-30 20h09.58.298428 +0530,
red,red,left,congruent,8,0,24,0,3,0,3,0,80.36505903100624,,80.35183822600084,80.86369343100523,80.86369343100523,80.91617209499964,right,0.052092740006628446,None,704612,001,2023-11-30_20h09.45.701,stroopeffect_solo,2023.2.2,56.87178476954697,2023-11-30 20h09.58.298428 +0530,
red,red,left,congruent,8,0,24,0,4,0,4,0,80.93038449600135,,80.91695122000237,81.43026160500449,81.43026160500449,81.44907622000028,left,0.018420417000015732,None,704612,001,2023-11-30_20h09.45.701,stroopeffect_solo,2023.2.2,56.87178476954697,2023-11-30 20h09.58.298428 +0530,
red,red,left,congruent,8,0,24,0,,,,,,,,,,,,,,704612,001,2023-11-30_20h09.45.701,stroopeffect_solo,2023.2.2,56.87178476954697,2023-11-30 20h09.58.298428 +0530,
green,green,down,incongruent,8,1,25,1,0,0,0,0,81.46725469800003,,81.45070226300595,81.96298310800194,81.96298310800194,82.04858894500649,right,0.0852519320033025,None,704612,001,2023-11-30_20h09.45.701,stroopeffect_solo,2023.2.2,56.87178476954697,2023-11-30 20h09.58.298428 +0530,
green,green,down,incongruent,8,1,25,1,1,0,1,0,82.063327407006,,82.04955891999998,82.56334219500422,82.56334219500422,82.59917153500282,left,0.03547480999986874,None,704612,001,2023-11-30_20h09.45.701,stroopeffect_solo,2023.2.2,56.87178476954697,2023-11-30 20h09.58.298428 +0530,
green,green,down,incongruent,8,1,25,1,2,0,2,0,82.61326729600114,,82.59994759600522,83.11333495300642,83.11333495300642,83.18273275200045,right,0.06900535799650243,None,704612,001,2023-11-30_20h09.45.701,stroopeffect_solo,2023.2.2,56.87178476954697,2023-11-30 20h09.58.298428 +0530,
green,green,down,incongruent,8,1,25,1,3,0,3,0,83.19650700000057,,83.1835106120052,83.69642171700252,83.69642171700252,84.03311171700625,left,0.33624539599986747,None,704612,001,2023-11-30_20h09.45.701,stroopeffect_solo,2023.2.2,56.87178476954697,2023-11-30 20h09.58.298428 +0530,
green,green,down,incongruent,8,1,25,1,4,0,4,0,84.04734152700257,,84.03420158900553,84.5470835840024,84.5470835840024,84.80028093400324,down,0.2526857570046559,None,704612,001,2023-11-30_20h09.45.701,stroopeffect_solo,2023.2.2,56.87178476954697,2023-11-30 20h09.58.298428 +0530,
green,green,down,incongruent,8,1,25,1,,,,,,,,,,,,,,704612,001,2023-11-30_20h09.45.701,stroopeffect_solo,2023.2.2,56.87178476954697,2023-11-30 20h09.58.298428 +0530,
blue,blue,right,congruent,8,2,26,2,0,0,0,0,84.81779682200431,,84.80248264600232,85.3133030099998,85.3133030099998,85.33330402800493,down,0.019620883002062328,None,704612,001,2023-11-30_20h09.45.701,stroopeffect_solo,2023.2.2,56.87178476954697,2023-11-30 20h09.58.298428 +0530,
blue,blue,right,congruent,8,2,26,2,1,0,1,0,85.3473276940058,,85.33438292200299,85.84677630700025,85.84677630700025,86.13294027400116,left,0.285763940999459,None,704612,001,2023-11-30_20h09.45.701,stroopeffect_solo,2023.2.2,56.87178476954697,2023-11-30 20h09.58.298428 +0530,
blue,blue,right,congruent,8,2,26,2,2,0,2,0,86.1466627300033,,86.13372618200083,86.64660855100374,86.64660855100374,86.882366018006,down,0.2353045120034949,None,704612,001,2023-11-30_20h09.45.701,stroopeffect_solo,2023.2.2,56.87178476954697,2023-11-30 20h09.58.298428 +0530,
blue,blue,right,congruent,8,2,26,2,3,0,3,0,86.89686437900673,,86.8834566190053,87.39659990700602,87.39659990700602,87.48338191100629,down,0.08628049399703741,None,704612,001,2023-11-30_20h09.45.701,stroopeffect_solo,2023.2.2,56.87178476954697,2023-11-30 20h09.58.298428 +0530,
blue,blue,right,congruent,8,2,26,2,4,0,4,0,87.4977385470047,,87.48447149600543,87.99755519700557,87.99755519700557,88.30001705700124,left,0.3019410560009419,None,704612,001,2023-11-30_20h09.45.701,stroopeffect_solo,2023.2.2,56.87178476954697,2023-11-30 20h09.58.298428 +0530,
blue,blue,right,congruent,8,2,26,2,,,,,,,,,,,,,,704612,001,2023-11-30_20h09.45.701,stroopeffect_solo,2023.2.2,56.87178476954697,2023-11-30 20h09.58.298428 +0530,
green,green,down,incongruent,9,0,27,1,0,0,0,0,88.31703306800046,,88.30248840200511,88.81345187700208,88.81345187700208,89.08158380000532,down,0.26766893500462174,None,704612,001,2023-11-30_20h09.45.701,stroopeffect_solo,2023.2.2,56.87178476954697,2023-11-30 20h09.58.298428 +0530,
green,green,down,incongruent,9,0,27,1,1,0,1,0,89.0967450590033,,89.08318810100172,89.59663400600402,89.59663400600402,89.69926249900163,down,0.10227803399902768,None,704612,001,2023-11-30_20h09.45.701,stroopeffect_solo,2023.2.2,56.87178476954697,2023-11-30 20h09.58.298428 +0530,
green,green,down,incongruent,9,0,27,1,2,0,2,0,89.71301086200401,,89.69996014900244,90.21370081799978,90.21370081799978,90.49897462000081,left,0.28489432700007455,None,704612,001,2023-11-30_20h09.45.701,stroopeffect_solo,2023.2.2,56.87178476954697,2023-11-30 20h09.58.298428 +0530,
green,green,down,incongruent,9,0,27,1,3,0,3,0,90.51310704500065,,90.49975310700393,91.01446716700593,91.01446716700593,91.24995086000126,down,0.23496007899666438,None,704612,001,2023-11-30_20h09.45.701,stroopeffect_solo,2023.2.2,56.87178476954697,2023-11-30 20h09.58.298428 +0530,
green,green,down,incongruent,9,0,27,1,4,0,4,0,91.26403543100605,,91.25105357400025,91.7633365110014,91.7633365110014,91.79913426600251,down,0.03541811699687969,None,704612,001,2023-11-30_20h09.45.701,stroopeffect_solo,2023.2.2,56.87178476954697,2023-11-30 20h09.58.298428 +0530,
green,green,down,incongruent,9,0,27,1,,,,,,,,,,,,,,704612,001,2023-11-30_20h09.45.701,stroopeffect_solo,2023.2.2,56.87178476954697,2023-11-30 20h09.58.298428 +0530,
red,red,left,congruent,9,1,28,0,0,0,0,0,91.81620643600036,,91.80088565700134,92.31416601000092,92.31416601000092,92.58286126700114,left,0.2683409710007254,None,704612,001,2023-11-30_20h09.45.701,stroopeffect_solo,2023.2.2,56.87178476954697,2023-11-30 20h09.58.298428 +0530,
red,red,left,congruent,9,1,28,0,1,0,1,0,92.59690620800393,,92.58393889900617,93.09703988500405,93.09703988500405,93.34912768500362,down,0.2517432890017517,None,704612,001,2023-11-30_20h09.45.701,stroopeffect_solo,2023.2.2,56.87178476954697,2023-11-30 20h09.58.298428 +0530,
red,red,left,congruent,9,1,28,0,2,0,2,0,93.36300076000043,,93.34990082200238,93.86318786000629,93.86318786000629,93.93296091100638,down,0.06930526500218548,None,704612,001,2023-11-30_20h09.45.701,stroopeffect_solo,2023.2.2,56.87178476954697,2023-11-30 20h09.58.298428 +0530,
red,red,left,congruent,9,1,28,0,3,0,3,0,93.9472712880015,,93.93407217600179,94.44651945900114,94.44651945900114,94.48219184400659,down,0.03523179199692095,None,704612,001,2023-11-30_20h09.45.701,stroopeffect_solo,2023.2.2,56.87178476954697,2023-11-30 20h09.58.298428 +0530,
red,red,left,congruent,9,1,28,0,4,0,4,0,94.4966368710011,,94.48327866000182,94.99652989900642,94.99652989900642,94.99964757999987,down,0.0027253929947619326,None,704612,001,2023-11-30_20h09.45.701,stroopeffect_solo,2023.2.2,56.87178476954697,2023-11-30 20h09.58.298428 +0530,
red,red,left,congruent,9,1,28,0,,,,,,,,,,,,,,704612,001,2023-11-30_20h09.45.701,stroopeffect_solo,2023.2.2,56.87178476954697,2023-11-30 20h09.58.298428 +0530,
blue,blue,right,congruent,9,2,29,2,0,0,0,0,95.01501864199963,,95.00144180200004,95.51323605000653,95.51323605000653,95.74966434300586,left,0.2359554609938641,None,704612,001,2023-11-30_20h09.45.701,stroopeffect_solo,2023.2.2,56.87178476954697,2023-11-30 20h09.58.298428 +0530,
blue,blue,right,congruent,9,2,29,2,1,0,1,0,95.76404155500495,,95.7510885820011,96.26329081900622,96.26329081900622,96.46547042900056,down,0.20182983999984572,None,704612,001,2023-11-30_20h09.45.701,stroopeffect_solo,2023.2.2,56.87178476954697,2023-11-30 20h09.58.298428 +0530,
blue,blue,right,congruent,9,2,29,2,2,0,2,0,96.47975042500184,,96.46624907500518,96.97979759400187,96.97979759400187,97.01621058500314,down,0.036053233001439366,None,704612,001,2023-11-30_20h09.45.701,stroopeffect_solo,2023.2.2,56.87178476954697,2023-11-30 20h09.58.298428 +0530,
blue,blue,right,congruent,9,2,29,2,3,0,3,0,97.03013003700471,,97.01699153500522,97.52981709300366,97.52981709300366,97.7649017280055,left,0.23463558799994644,None,704612,001,2023-11-30_20h09.45.701,stroopeffect_solo,2023.2.2,56.87178476954697,2023-11-30 20h09.58.298428 +0530,
blue,blue,right,congruent,9,2,29,2,4,0,4,0,97.77980209100497,,97.76599262899981,98.27980143100285,98.27980143100285,98.46408257400617,down,0.18383937299950048,None,704612,001,2023-11-30_20h09.45.701,stroopeffect_solo,2023.2.2,56.87178476954697,2023-11-30 20h09.58.298428 +0530,
blue,blue,right,congruent,9,2,29,2,,,,,,,,,,,,,,704612,001,2023-11-30_20h09.45.701,stroopeffect_solo,2023.2.2,56.87178476954697,2023-11-30 20h09.58.298428 +0530,
